study,site_id,country,region,subject_count,avg_dqi_score,max_dqi_score,std_dqi_score,total_issue_types,avg_issue_types,high_risk_count,medium_risk_count,subjects_with_issues,sae_pending_count_sum,uncoded_meddra_count_sum,missing_visit_count_sum,missing_pages_count_sum,lab_issues_count_sum,max_days_outstanding_sum,max_days_page_missing_sum,uncoded_whodd_count_sum,edrr_open_issues_sum,inactivated_forms_count_sum,site_risk_category
Study_25,Site 2227,GBR,EMEA,3,0.050897435897435894,0.05217948717948718,0.0011102889792108165,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,20,Medium
Study_25,Site 2228,GBR,EMEA,4,0.05381410256410256,0.06333333333333332,0.006353919103076601,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,57,Medium
Study_25,Site 2229,GBR,EMEA,3,0.05294871794871795,0.05448717948717949,0.002664693550105968,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,36,Medium
Study_25,Site 2230,GBR,EMEA,6,0.060779914529914526,0.09685897435897435,0.018197290506182004,7,1.1666666666666667,0,6,6,0,0,0,0,0,0,0,0,4,75,Medium
Study_25,Site 2231,GBR,EMEA,5,0.05248717948717949,0.059102564102564106,0.003782159928904472,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,54,Medium
Study_25,Site 2232,USA,AMERICA,17,0.053717948717948716,0.06333333333333332,0.005545334944344695,17,1.0,0,17,17,0,0,0,0,0,0,0,0,0,238,Medium
Study_25,Site 2233,USA,AMERICA,3,0.05884615384615385,0.06333333333333332,0.006485456343559864,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,82,Medium
Study_25,Site 2234,USA,AMERICA,2,0.05006410256410256,0.050256410256410255,0.0002719641466102116,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,9,Medium
Study_25,Site 2235,USA,AMERICA,1,0.05102564102564103,0.05102564102564103,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,7,Medium
Study_25,Site 2236,USA,AMERICA,1,0.057179487179487176,0.057179487179487176,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,23,Medium
Study_25,Site 2237,USA,AMERICA,5,0.05248717948717949,0.059487179487179485,0.003963591700919464,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,54,Medium
Study_25,Site 2238,USA,AMERICA,8,0.05030448717948718,0.052948717948717944,0.0010963225241337868,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,41,Medium
Study_25,Site 2239,USA,AMERICA,2,0.051987179487179486,0.05333333333333333,0.0019037490262714713,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,19,Medium
Study_25,Site 2240,USA,AMERICA,7,0.053388278388278386,0.06333333333333332,0.005214475808745181,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,92,Medium
Study_25,Site 2241,USA,AMERICA,6,0.050961538461538454,0.0541025641025641,0.0016393220323774904,6,1.0,0,6,6,0,0,0,0,0,0,0,0,0,41,Medium
Study_25,Site 2242,USA,AMERICA,2,0.050256410256410255,0.05064102564102564,0.0005439282932204231,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,10,Medium
Study_25,Site 2243,USA,AMERICA,9,0.050170940170940176,0.05064102564102564,0.0003205128205128226,9,1.0,0,9,9,0,0,0,0,0,0,0,0,0,43,Medium
Study_25,Site 2244,USA,AMERICA,1,0.050256410256410255,0.050256410256410255,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,5,Medium
Study_25,Site 2245,USA,AMERICA,5,0.05071794871794871,0.05256410256410256,0.0010320313742306687,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,31,Medium
Study_25,Site 2246,USA,AMERICA,3,0.05102564102564102,0.05256410256410256,0.0013323467750529804,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,21,Medium
Study_25,Site 2247,USA,AMERICA,10,0.05344871794871795,0.06333333333333332,0.0044745242787772995,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,133,Medium
Study_25,Site 2248,USA,AMERICA,4,0.05150641025641026,0.056025641025641025,0.0030507702652027707,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,33,Medium
Study_25,Site 2249,USA,AMERICA,1,0.04987179487179487,0.04987179487179487,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,4,Medium
Study_25,Site 2250,USA,AMERICA,7,0.05108058608058608,0.052948717948717944,0.0013029433268741688,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,50,Medium
Study_25,Site 2251,USA,AMERICA,2,0.05391025641025641,0.05756410256410256,0.005167318785594,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,29,Medium
Study_25,Site 2252,USA,AMERICA,8,0.056015625,0.08633012820512821,0.012406132177761353,9,1.125,0,8,8,0,0,0,0,0,0,0,0,1,65,Medium
Study_25,Site 2253,USA,AMERICA,6,0.049999999999999996,0.05064102564102564,0.0003140371465106655,6,1.0,0,6,6,0,0,0,0,0,0,0,0,0,26,Medium
Study_25,Site 2254,ZAF,EMEA,5,0.06247115384615385,0.09940705128205128,0.02145480955728533,6,1.2,0,5,5,0,0,0,0,0,0,0,0,1,89,Medium
Study_25,Site 29,ARG,AMERICA,3,0.05358974358974359,0.05871794871794872,0.004507280982371012,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,41,Medium
Study_25,Site 3,ARG,AMERICA,7,0.050860805860805866,0.053717948717948716,0.001436649462933216,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,46,Medium
Study_25,Site 30,ARG,AMERICA,7,0.05832188644688645,0.0867147435897436,0.013276385909082868,8,1.1428571428571428,0,7,7,0,0,0,0,0,0,0,0,1,87,Medium
Study_25,Site 31,ARG,AMERICA,1,0.1602848272138229,0.1602848272138229,0.0,3,3.0,0,1,1,0,0,0,0,4,0,0,0,1,39,High
Study_25,Site 323,VNM,ASIA,6,0.05391025641025641,0.06333333333333332,0.004746534082761498,6,1.0,0,6,6,0,0,0,0,0,0,0,0,0,87,Medium
Study_25,Site 351,SWE,EMEA,4,0.050256410256410255,0.05141025641025641,0.0008308641921035722,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,20,Medium
Study_25,Site 353,ISR,EMEA,4,0.05275641025641026,0.05525641025641026,0.0022316532289140037,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,46,Medium
Study_25,Site 360,FRA,EMEA,3,0.06715277777777777,0.09056089743589743,0.020280233965201743,4,1.3333333333333333,0,3,3,0,0,0,0,0,0,0,0,1,52,Medium
Study_25,Site 361,FRA,EMEA,3,0.05564102564102563,0.06333333333333332,0.0066728275280374845,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,57,Medium
Study_25,Site 362,FRA,EMEA,2,0.05679487179487179,0.06333333333333332,0.009246780984747155,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,44,Medium
Study_25,Site 417,DEU,EMEA,8,0.05756009615384615,0.09137820512820512,0.014427171147628173,9,1.125,0,8,8,0,0,0,0,0,0,0,0,2,89,Medium
Study_25,Site 419,DEU,EMEA,13,0.06278599605522682,0.09979166666666667,0.017999447595526945,16,1.2307692307692308,0,13,13,0,0,0,0,0,0,0,0,4,196,Medium
Study_25,Site 420,DEU,EMEA,2,0.04948717948717948,0.04948717948717948,0.0,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,6,Medium
Study_25,Site 422,DEU,EMEA,4,0.05169871794871795,0.054871794871794874,0.002138567604822087,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,35,Medium
Study_25,Site 423,DEU,EMEA,2,0.05237179487179487,0.05448717948717949,0.0029916056127123176,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,21,Medium
Study_25,Site 424,DEU,EMEA,3,0.05128205128205129,0.0541025641025641,0.0024426357542638023,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,23,Medium
Study_25,Site 464,ITA,EMEA,5,0.059855769230769226,0.09171474358974359,0.01803539767001863,6,1.2,0,5,5,0,0,0,0,0,0,0,0,1,55,Medium
Study_25,Site 466,AUS,ASIA,6,0.05487179487179487,0.06333333333333332,0.006567807448042015,6,1.0,0,6,6,0,0,0,0,0,0,0,0,0,102,Medium
Study_25,Site 467,AUS,ASIA,4,0.05208333333333333,0.0541025641025641,0.001841205976454497,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,39,Medium
Study_25,Site 468,AUS,ASIA,1,0.05871794871794872,0.05871794871794872,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,27,Medium
Study_25,Site 469,BRA,AMERICA,13,0.05271203155818541,0.06333333333333332,0.0033291583625327916,13,1.0,0,13,13,0,0,0,0,0,0,0,0,0,148,Medium
Study_25,Site 47,AUS,ASIA,8,0.05179487179487179,0.05564102564102564,0.0022046596316196575,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,72,Medium
Study_25,Site 475,CZE,EMEA,15,0.052738247863247864,0.08940705128205129,0.010157242338626249,16,1.0666666666666667,0,15,15,0,0,0,0,0,0,0,0,1,77,Medium
Study_25,Site 479,DNK,EMEA,2,0.05679487179487179,0.06333333333333332,0.009246780984747155,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,44,Medium
Study_25,Site 48,BEL,EMEA,11,0.05315850815850816,0.06333333333333332,0.004736749304666177,11,1.0,0,11,11,0,0,0,0,0,0,0,0,0,138,Medium
Study_25,Site 480,DNK,EMEA,8,0.052467948717948715,0.06333333333333332,0.004704946049512684,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,86,Medium
Study_25,Site 49,BEL,EMEA,6,0.06446047008547008,0.08863782051282051,0.018412441020421066,8,1.3333333333333333,0,6,6,0,0,0,0,0,0,0,0,2,62,Medium
Study_25,Site 5,CAN,AMERICA,2,0.05717948717948718,0.06256410256410257,0.007614996105085895,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,46,Medium
Study_25,Site 50,BEL,EMEA,10,0.05056410256410256,0.054871794871794874,0.0015363233004046404,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,58,Medium
Study_25,Site 504,DEU,EMEA,8,0.05583333333333333,0.06333333333333332,0.00645551786493385,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,156,Medium
Study_25,Site 507,DEU,EMEA,8,0.05102564102564103,0.054871794871794874,0.0020247830519437683,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,56,Medium
Study_25,Site 508,DEU,EMEA,7,0.061563644688644684,0.09056089743589743,0.013717586317574495,8,1.1428571428571428,0,7,7,0,0,0,0,0,0,0,0,1,146,Medium
Study_25,Site 509,IND,ASIA,8,0.05548677884615384,0.08863782051282051,0.013506145398558067,9,1.125,0,8,8,0,0,0,0,0,0,0,0,1,54,Medium
Study_25,Site 510,IND,ASIA,8,0.0522275641025641,0.05679487179487179,0.002676069555732343,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,81,Medium
Study_25,Site 512,ISR,EMEA,1,0.050256410256410255,0.050256410256410255,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,5,Medium
Study_25,Site 518,MYS,ASIA,12,0.054288194444444444,0.0867147435897436,0.010499770388986623,13,1.0833333333333333,0,12,12,0,0,0,0,0,0,0,0,1,91,Medium
Study_25,Site 521,NOR,EMEA,4,0.05323717948717949,0.06333333333333332,0.006738091255486107,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,51,Medium
Study_25,Site 525,RUS,EMEA,5,0.05302564102564102,0.05679487179487179,0.0031293608625858472,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,61,Medium
Study_25,Site 526,RUS,EMEA,5,0.050102564102564105,0.05064102564102564,0.00034401045807689316,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,23,Medium
Study_25,Site 529,ESP,EMEA,2,0.05102564102564103,0.0517948717948718,0.0010878565864408463,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,14,Medium
Study_25,Site 530,ESP,EMEA,4,0.05217948717948718,0.054871794871794874,0.00215293020817265,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,40,Medium
Study_25,Site 567,DEU,EMEA,5,0.05148717948717949,0.05448717948717949,0.002199381300845508,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,41,Medium
Study_25,Site 575,KOR,ASIA,9,0.052264957264957265,0.058333333333333334,0.0026770016689514247,9,1.0,0,9,9,0,0,0,0,0,0,0,0,0,92,Medium
Study_25,Site 586,SWE,EMEA,1,0.056410256410256404,0.056410256410256404,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,21,Medium
Study_25,Site 588,TWN,ASIA,10,0.050256410256410255,0.05141025641025641,0.0005128205128205133,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,50,Medium
Study_25,Site 589,TWN,ASIA,19,0.05064102564102564,0.05256410256410256,0.0007252377242938955,19,1.0,0,19,19,0,0,0,0,0,0,0,0,0,114,Medium
Study_25,Site 590,TWN,ASIA,4,0.05217948717948718,0.05564102564102564,0.0024527085217575595,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,40,Medium
Study_25,Site 592,TWN,ASIA,7,0.05163003663003663,0.05333333333333333,0.001292085276517017,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,60,Medium
Study_25,Site 598,SGP,ASIA,5,0.05333333333333333,0.06256410256410257,0.00526656305293429,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,65,Medium
Study_25,Site 6,CAN,AMERICA,1,0.050256410256410255,0.050256410256410255,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,5,Medium
Study_25,Site 61,CHN,ASIA,21,0.05391559829059829,0.09979166666666667,0.011156994809286535,22,1.0476190476190477,0,21,21,0,0,0,0,0,0,0,0,1,210,Medium
Study_25,Site 62,CHN,ASIA,10,0.05383333333333333,0.06256410256410257,0.005204717679908074,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,143,Medium
Study_25,Site 63,CHN,ASIA,23,0.05289855072463768,0.06333333333333332,0.0038431882759775346,23,1.0,0,23,23,0,0,0,0,0,0,0,0,0,273,Medium
Study_25,Site 65,CHN,ASIA,8,0.051362179487179485,0.056410256410256404,0.0023389594250189613,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,63,Medium
Study_25,Site 66,CHN,ASIA,10,0.051179487179487185,0.058333333333333334,0.0027449074238097737,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,74,Medium
Study_25,Site 67,CHN,ASIA,17,0.05188536953242835,0.059871794871794864,0.0026316287527116825,17,1.0,0,17,17,0,0,0,0,0,0,0,0,0,157,Medium
Study_25,Site 68,CHN,ASIA,8,0.05141025641025641,0.05525641025641026,0.0017685139493880315,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,64,Medium
Study_25,Site 69,CHN,ASIA,4,0.05496794871794872,0.06333333333333332,0.005682033347190057,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,69,Medium
Study_25,Site 7,COL,AMERICA,16,0.053092948717948715,0.059487179487179485,0.0035691948495097958,16,1.0,0,16,16,0,0,0,0,0,0,0,0,0,198,Medium
Study_25,Site 70,CHN,ASIA,18,0.05134615384615385,0.06294871794871795,0.003402590074247239,18,1.0,0,18,18,0,0,0,0,0,0,0,0,0,141,Medium
Study_25,Site 71,CHN,ASIA,12,0.05333333333333334,0.06333333333333332,0.004589085913474268,12,1.0,0,12,12,0,0,0,0,0,0,0,0,0,156,Medium
Study_25,Site 72,CHN,ASIA,10,0.05225641025641026,0.06256410256410257,0.0037893237337253693,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,102,Medium
Study_25,Site 73,CHN,ASIA,6,0.054615384615384614,0.06333333333333332,0.005048092185569112,6,1.0,0,6,6,0,0,0,0,0,0,0,0,0,98,Medium
Study_25,Site 75,CHN,ASIA,12,0.05108974358974359,0.05333333333333333,0.0010087478235011585,12,1.0,0,12,12,0,0,0,0,0,0,0,0,0,86,Medium
Study_25,Site 776,DNK,EMEA,5,0.05594871794871794,0.06333333333333332,0.006763109120102538,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,99,Medium
Study_25,Site 777,DNK,EMEA,4,0.05275641025641025,0.059871794871794864,0.0048089741880797555,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,46,Medium
Study_25,Site 778,FIN,EMEA,1,0.05756410256410256,0.05756410256410256,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,24,Medium
Study_25,Site 780,ISR,EMEA,10,0.05144871794871795,0.054871794871794874,0.0020468702556644867,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,81,Medium
Study_25,Site 781,KOR,ASIA,4,0.05612179487179487,0.06333333333333332,0.005415433784741815,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,81,Medium
Study_25,Site 783,KOR,ASIA,9,0.05098290598290598,0.05256410256410256,0.0007557580847789459,9,1.0,0,9,9,0,0,0,0,0,0,0,0,0,62,Medium
Study_25,Site 784,KOR,ASIA,8,0.05232371794871794,0.06333333333333332,0.004564451102055974,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,83,Medium
Study_25,Site 785,KOR,ASIA,3,0.051153846153846154,0.05256410256410256,0.0013507248401093224,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,22,Medium
Study_25,Site 79,COL,AMERICA,20,0.05087179487179487,0.05564102564102564,0.0016991030297114377,20,1.0,0,20,20,0,0,0,0,0,0,0,0,0,132,Medium
Study_25,Site 801,DEU,EMEA,5,0.05341025641025641,0.05756410256410256,0.003279395961121877,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,66,Medium
Study_25,Site 806,IND,ASIA,5,0.050179487179487184,0.05102564102564103,0.0005014771080925134,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,24,Medium
Study_25,Site 846,JPN,ASIA,2,0.055448717948717946,0.05871794871794872,0.004623390492373584,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,37,Medium
Study_25,Site 847,JPN,ASIA,2,0.05064102564102564,0.05064102564102564,0.0,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,12,Medium
Study_25,Site 848,JPN,ASIA,5,0.05241025641025641,0.054871794871794874,0.0025162195744301754,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,53,Medium
Study_25,Site 852,JPN,ASIA,10,0.05398717948717948,0.06333333333333332,0.00453654167708208,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,147,Medium
Study_25,Site 854,JPN,ASIA,3,0.05128205128205127,0.05256410256410256,0.001350724840109326,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,23,Medium
Study_25,Site 857,JPN,ASIA,3,0.04961538461538462,0.04987179487179487,0.00022205779584216407,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,10,Medium
Study_25,Site 859,KOR,ASIA,9,0.05183760683760683,0.05525641025641026,0.002030139438732452,9,1.0,0,9,9,0,0,0,0,0,0,0,0,0,82,Medium
Study_25,Site 860,KOR,ASIA,7,0.05152014652014652,0.05525641025641026,0.0018407276790113145,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,58,Medium
Study_25,Site 861,KOR,ASIA,4,0.05323717948717949,0.05679487179487179,0.003473980488420313,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,51,Medium
Study_25,Site 862,KOR,ASIA,2,0.06025641025641025,0.06333333333333332,0.004351426345763366,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,62,Medium
Study_25,Site 863,KOR,ASIA,5,0.050410256410256406,0.05141025641025641,0.0009262765060609456,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,27,Medium
Study_25,Site 873,NOR,EMEA,4,0.05141025641025641,0.05333333333333333,0.0016317848796612627,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,32,Medium
Study_25,Site 923,USA,AMERICA,5,0.05317948717948717,0.06333333333333332,0.00568268417284332,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,63,Medium
Study_25,Site 924,USA,AMERICA,3,0.052051282051282045,0.054871794871794874,0.002472730964357169,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,29,Medium
Study_25,Site 926,USA,AMERICA,9,0.05064102564102564,0.054871794871794874,0.0016542933205851227,9,1.0,0,9,9,0,0,0,0,0,0,0,0,0,54,Medium
Study_25,Site 929,USA,AMERICA,1,0.05102564102564103,0.05102564102564103,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,7,Medium
Study_25,Site 932,USA,AMERICA,5,0.058625,0.08979166666666666,0.017428002136355897,6,1.2,0,5,5,0,0,0,0,0,0,0,0,1,39,Medium
Study_25,Site 933,USA,AMERICA,3,0.05064102564102565,0.05102564102564103,0.000384615384615386,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,18,Medium
Study_25,Site 937,USA,AMERICA,7,0.05168498168498169,0.05756410256410256,0.003153801482753416,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,61,Medium
Study_25,Site 939,USA,AMERICA,4,0.06004407051282051,0.08786858974358974,0.018577127751102138,5,1.25,0,4,4,0,0,0,0,0,0,0,0,1,27,Medium
Study_25,Site 941,USA,AMERICA,3,0.051666666666666666,0.05333333333333333,0.0014561303450769906,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,26,Medium
Study_25,Site 942,USA,AMERICA,1,0.04987179487179487,0.04987179487179487,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,4,Medium
Study_25,Site 943,USA,AMERICA,10,0.0536025641025641,0.06217948717948718,0.004952270546269164,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,137,Medium
Study_25,Site 945,USA,AMERICA,8,0.052516025641025636,0.06333333333333332,0.004717001766330726,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,87,Medium
Study_25,Site 954,USA,AMERICA,5,0.061701923076923085,0.09248397435897436,0.01803946410978383,6,1.2,0,5,5,0,0,0,0,0,0,0,0,1,79,Medium
Study_25,Site 955,USA,AMERICA,1,0.05141025641025641,0.05141025641025641,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,8,Medium
Study_25,Site 958,USA,AMERICA,2,0.050256410256410255,0.05064102564102564,0.0005439282932204231,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,10,Medium
Study_25,Site 995,CHL,AMERICA,5,0.06371153846153846,0.09060897435897435,0.015057015517859517,6,1.2,0,5,5,0,0,0,0,0,0,0,0,2,97,Medium
Study_4,169,Unknown,Unknown,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 1,KOR,ASIA,24,0.038557692307692314,0.11333333333333334,0.0522528546407912,9,0.375,0,9,9,0,0,0,42,0,0,0,0,0,1,Low
Study_4,Site 10,AUT,EMEA,15,0.008811416921508665,0.13217125382262998,0.03412647099349329,2,0.13333333333333333,0,1,1,0,0,0,1,0,0,0,1,0,0,Low
Study_4,Site 108,TWN,ASIA,27,0.043626543209876543,0.18333333333333335,0.056498361344374914,11,0.4074074074074074,1,10,11,1,0,0,36,0,0,0,0,2,0,Low
Study_4,Site 109,SGP,ASIA,16,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 11,NLD,EMEA,14,0.029429945054945054,0.10833333333333334,0.043634921782530645,6,0.42857142857142855,0,5,5,0,0,0,10,0,0,0,0,2,2,Low
Study_4,Site 110,AUT,EMEA,4,0.025833333333333333,0.10333333333333333,0.051666666666666666,1,0.25,0,1,1,0,0,0,4,0,0,0,0,0,0,Low
Study_4,Site 111,BEL,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 112,BEL,EMEA,13,0.02435897435897436,0.18333333333333335,0.06032910690206793,2,0.15384615384615385,1,1,2,1,1,0,0,0,0,0,0,0,0,Low
Study_4,Site 113,DNK,EMEA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 114,FRA,EMEA,16,0.0038411458333333336,0.06145833333333334,0.015364583333333336,1,0.0625,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_4,Site 115,FRA,EMEA,19,0.013945681511470985,0.16663461538461538,0.043295740658647074,4,0.21052631578947367,0,2,2,0,0,0,7,0,0,0,0,2,1,Low
Study_4,Site 116,FRA,EMEA,39,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 117,FRA,EMEA,8,0.018329326923076924,0.08517628205128205,0.03452620527857149,3,0.375,0,2,2,0,0,0,0,0,0,0,0,2,1,Low
Study_4,Site 118,FRA,EMEA,19,0.006469298245614035,0.06145833333333334,0.019377921136350045,2,0.10526315789473684,0,2,2,0,0,0,0,0,0,0,0,2,0,Low
Study_4,Site 119,FRA,EMEA,11,0.04520060213364749,0.10333333333333333,0.05222241007823541,5,0.45454545454545453,0,5,5,0,0,0,16,1,0,0,0,0,0,Low
Study_4,Site 120,FRA,EMEA,17,0.009532428355957768,0.11333333333333334,0.029233051431111514,2,0.11764705882352941,0,2,2,0,0,0,6,0,0,0,0,0,1,Low
Study_4,Site 121,FRA,EMEA,8,0.015416666666666669,0.12333333333333335,0.043604918173170436,1,0.125,0,1,1,0,0,0,8,0,0,0,0,0,0,Low
Study_4,Site 122,FRA,EMEA,9,0.021851851851851855,0.10833333333333334,0.04364825028665433,2,0.2222222222222222,0,2,2,0,0,0,6,0,0,0,0,0,0,Low
Study_4,Site 123,FRA,EMEA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 124,DEU,EMEA,5,0.030487179487179484,0.10333333333333333,0.04593881532486092,2,0.4,0,2,2,0,0,0,4,0,0,0,0,0,2,Low
Study_4,Site 125,DEU,EMEA,19,0.03193910256410257,0.10833333333333334,0.04848837321513087,7,0.3684210526315789,0,6,6,0,0,0,21,0,0,0,0,1,1,Low
Study_4,Site 126,DEU,EMEA,26,0.02346153846153846,0.11333333333333334,0.043835356295329246,6,0.23076923076923078,0,6,6,0,0,0,22,0,0,0,0,0,0,Low
Study_4,Site 127,DEU,EMEA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 128,DEU,EMEA,3,0.036111111111111115,0.10833333333333334,0.06254627916220945,1,0.3333333333333333,0,1,1,0,0,0,5,0,0,0,0,0,0,Low
Study_4,Site 129,DEU,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 13,CAN,AMERICA,12,0.029059829059829057,0.10333333333333333,0.04503172741534928,4,0.3333333333333333,0,4,4,0,0,0,10,0,0,0,0,0,1,Low
Study_4,Site 130,NLD,EMEA,8,0.013541666666666667,0.10833333333333334,0.03830161731427133,1,0.125,0,1,1,0,0,0,5,0,0,0,0,0,0,Low
Study_4,Site 131,NLD,EMEA,3,0.04111111111111112,0.12333333333333335,0.07120653320005385,1,0.3333333333333333,0,1,1,0,0,0,8,0,0,0,0,0,0,Low
Study_4,Site 132,NLD,EMEA,7,0.04642857142857143,0.10833333333333334,0.05790660241435862,3,0.42857142857142855,0,3,3,0,0,0,15,0,0,0,0,0,0,Low
Study_4,Site 133,POL,EMEA,24,0.00966880341880342,0.18333333333333335,0.03830137437036899,2,0.08333333333333333,1,1,2,1,0,0,0,0,0,0,0,0,1,Low
Study_4,Site 134,POL,EMEA,6,0.049999999999999996,0.21166666666666664,0.0867243397848096,3,0.5,0,2,2,0,0,1,1,0,119,0,0,0,0,Medium
Study_4,Site 135,POL,EMEA,10,0.011333333333333334,0.11333333333333334,0.03583914681524163,1,0.1,0,1,1,0,0,0,6,0,0,0,0,0,0,Low
