study,site_id,anomaly_count,critical_count,high_count,medium_count,low_count,anomaly_types,type_diversity,anomaly_score,top_anomalies,is_anomaly
Study_23,Site 780,2,0,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.6,Subject Count is 3.5σ above average (101 vs mean 16.9); Inactivated Forms represents 100% of all issues (182/182),True
Study_23,Site 11,2,0,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.6,Subject Count is 3.4σ above average (97 vs mean 16.9); Inactivated Forms represents 99% of all issues (335/337),True
Study_24,Site 525,2,0,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.6,Lab Issues Count is 3.1σ above average (183 vs mean 5.6); Lab Issues represents 94% of all issues (183/194),True
Study_24,Site 2177,2,0,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.6,Lab Issues Count is 3.6σ above average (213 vs mean 5.6); Lab Issues represents 97% of all issues (213/219),True
Study_24,Site 2173,2,0,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.6,Lab Issues Count is 4.0σ above average (233 vs mean 5.6); Lab Issues represents 100% of all issues (233/234),True
Study_24,Site 2171,2,0,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.6,Lab Issues Count is 3.7σ above average (218 vs mean 5.6); Lab Issues represents 95% of all issues (218/229),True
Study_24,Site 2165,2,0,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.6,Lab Issues Count is 3.1σ above average (184 vs mean 5.6); Lab Issues represents 92% of all issues (184/199),True
Study_24,Site 49,2,0,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.6,Lab Issues Count is 3.1σ above average (185 vs mean 5.6); Lab Issues represents 99% of all issues (185/186),True
Study_21,Site 1244,2,0,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.6,Subject Count is 3.3σ above average (96 vs mean 16.9); Site has 96 subjects but zero DQI issues - verify data completeness,True
Study_20,Site 575,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 88% of all issues (35/40),True
Study_2,Site 42,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 97% of all issues (132/136),True
Study_2,Site 41,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 96% of all issues (78/81),True
Study_22,Site 1350,1,0,0,1,0,STATISTICAL_OUTLIER,1,0.55,Subject Count is 3.3σ above average (95 vs mean 16.9),True
Study_16,Site 659,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 84% of all issues (21/25),True
Study_16,Site 651,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (28/28),True
Study_22,Site 259,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 34 subjects but zero DQI issues - verify data completeness,True
Study_16,Site 728,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 95% of all issues (19/20),True
Study_16,Site 720,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 78% of all issues (38/49),True
Study_16,Site 719,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 91% of all issues (31/34),True
Study_16,Site 718,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (24/24),True
Study_16,Site 715,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 97% of all issues (38/39),True
Study_16,Site 714,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 98% of all issues (45/46),True
Study_16,Site 710,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (20/20),True
Study_16,Site 705,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 98% of all issues (55/56),True
Study_16,Site 698,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 94% of all issues (17/18),True
Study_16,Site 697,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 98% of all issues (122/124),True
Study_16,Site 695,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 99% of all issues (78/79),True
Study_16,Site 692,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 97% of all issues (37/38),True
Study_16,Site 690,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 97% of all issues (71/73),True
Study_22,Site 2065,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 53 subjects but zero DQI issues - verify data completeness,True
Study_22,Site 2130,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 100% of all issues (18/18),True
Study_23,Site 124,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (30/30),True
Study_23,Site 113,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 99% of all issues (156/158),True
Study_22,Site 866,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 94% of all issues (17/18),True
Study_22,Site 818,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 34 subjects but zero DQI issues - verify data completeness,True
Study_22,Site 811,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 31 subjects but zero DQI issues - verify data completeness,True
Study_22,Site 74,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 47 subjects but zero DQI issues - verify data completeness,True
Study_22,Site 452,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 100% of all issues (17/17),True
Study_22,Site 4,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 32 subjects but zero DQI issues - verify data completeness,True
Study_22,Site 344,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 47 subjects but zero DQI issues - verify data completeness,True
Study_16,Site 689,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 99% of all issues (278/280),True
Study_16,Site 688,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (100/100),True
Study_16,Site 685,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 93% of all issues (199/213),True
Study_16,Site 681,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (27/27),True
Study_23,Site 61,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (184/184),True
Study_23,Site 506,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (171/171),True
Study_23,Site 504,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (63/63),True
Study_23,Site 502,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (204/204),True
Study_23,Site 50,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (180/180),True
Study_23,Site 48,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (189/189),True
Study_23,Site 468,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (92/92),True
Study_23,Site 466,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (133/133),True
Study_23,Site 417,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (76/76),True
Study_23,Site 353,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (77/77),True
Study_23,Site 28,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (73/73),True
Study_23,Site 259,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (42/42),True
Study_23,Site 2162,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (33/33),True
Study_23,Site 1673,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 99% of all issues (132/134),True
Study_23,Site 126,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (150/150),True
Study_23,Site 125,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (144/144),True
Study_24,Site 178,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 87% of all issues (133/153),True
Study_24,Site 1676,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 94% of all issues (16/17),True
Study_24,Site 1675,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 81% of all issues (29/36),True
Study_24,Site 1646,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 96% of all issues (116/121),True
Study_24,Site 1645,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 100% of all issues (39/39),True
Study_24,Site 110,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 90% of all issues (47/52),True
Study_24,Site 1037,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 94% of all issues (68/72),True
Study_24,Site 1018,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 97% of all issues (135/139),True
Study_24,Site 1,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 100% of all issues (98/98),True
Study_23,Site 8,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (469/469),True
Study_23,Site 64,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 98% of all issues (85/87),True
Study_23,Site 62,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (72/72),True
Study_24,Site 2014,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 100% of all issues (26/26),True
Study_24,Site 1962,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 100% of all issues (25/25),True
Study_16,Site 650,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 84% of all issues (42/50),True
Study_16,Site 648,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 99% of all issues (180/181),True
Study_16,Site 647,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (27/27),True
Study_16,Site 645,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 99% of all issues (67/68),True
Study_16,Site 643,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 90% of all issues (18/20),True
Study_16,Site 639,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 89% of all issues (54/61),True
Study_16,Site 636,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (19/19),True
Study_16,Site 634,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 81% of all issues (13/16),True
Study_16,Site 631,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 98% of all issues (39/40),True
Study_16,Site 630,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (25/25),True
Study_16,Site 629,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 92% of all issues (34/37),True
Study_16,Site 626,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 93% of all issues (25/27),True
Study_24,Site 349,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 97% of all issues (28/29),True
Study_24,Site 327,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 97% of all issues (70/72),True
Study_24,Site 259,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 95% of all issues (170/179),True
Study_24,Site 2189,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 100% of all issues (18/18),True
Study_24,Site 2183,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 94% of all issues (66/70),True
Study_24,Site 2182,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 90% of all issues (36/40),True
Study_24,Site 2181,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 84% of all issues (58/69),True
Study_24,Site 2179,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 95% of all issues (57/60),True
Study_24,Site 2175,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 78% of all issues (36/46),True
Study_24,Site 2174,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 83% of all issues (40/48),True
Study_24,Site 2169,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 91% of all issues (41/45),True
Study_16,Site 758,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 96% of all issues (65/68),True
Study_22,Site 1968,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 42 subjects but zero DQI issues - verify data completeness,True
Study_22,Site 1954,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 41 subjects but zero DQI issues - verify data completeness,True
Study_22,Site 1932,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 30 subjects but zero DQI issues - verify data completeness,True
Study_22,Site 1710,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 76 subjects but zero DQI issues - verify data completeness,True
Study_16,Site 746,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 87% of all issues (27/31),True
Study_16,Site 743,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 95% of all issues (58/61),True
Study_16,Site 739,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 97% of all issues (38/39),True
Study_16,Site 738,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (24/24),True
Study_16,Site 737,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 76% of all issues (31/41),True
Study_16,Site 736,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 86% of all issues (61/71),True
Study_16,Site 732,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (114/114),True
Study_16,Site 730,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 89% of all issues (16/18),True
Study_24,Site 2166,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 86% of all issues (50/58),True
Study_24,Site 88,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 100% of all issues (58/58),True
Study_24,Site 594,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 100% of all issues (79/79),True
Study_24,Site 558,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 97% of all issues (70/72),True
Study_24,Site 53,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 79% of all issues (33/42),True
Study_24,Site 524,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 92% of all issues (66/72),True
Study_24,Site 507,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 82% of all issues (41/50),True
Study_24,Site 48,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 90% of all issues (158/175),True
Study_24,Site 469,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 96% of all issues (54/56),True
Study_24,Site 426,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 90% of all issues (71/79),True
Study_24,Site 425,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 89% of all issues (33/37),True
Study_24,Site 420,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 90% of all issues (52/58),True
Study_25,Site 131,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (65/65),True
Study_25,Site 130,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (79/79),True
Study_25,Site 13,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (133/133),True
Study_25,Site 127,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (20/20),True
Study_25,Site 126,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (64/64),True
Study_25,Site 125,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (78/78),True
Study_25,Site 12,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (32/32),True
Study_25,Site 109,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (111/111),True
Study_25,Site 1010,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (23/23),True
Study_25,Site 1008,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (37/37),True
Study_25,Site 1004,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (22/22),True
Study_24,Site 986,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 100% of all issues (33/33),True
Study_24,Site 954,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 83% of all issues (29/35),True
Study_24,Site 884,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 84% of all issues (21/25),True
Study_25,Site 1738,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (163/163),True
Study_25,Site 1736,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (30/30),True
Study_25,Site 1735,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (27/27),True
Study_25,Site 1734,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (45/45),True
Study_25,Site 1716,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (20/20),True
Study_25,Site 1678,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (33/33),True
Study_25,Site 1677,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (62/62),True
Study_25,Site 1676,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (87/87),True
Study_25,Site 1674,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (58/58),True
Study_25,Site 1673,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (45/45),True
Study_25,Site 162,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (94/94),True
Study_25,Site 160,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (33/33),True
Study_25,Site 158,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (44/44),True
Study_25,Site 155,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (44/44),True
Study_25,Site 149,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (158/158),True
Study_25,Site 148,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (45/45),True
Study_25,Site 1909,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (87/87),True
Study_25,Site 1906,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (50/50),True
Study_25,Site 1850,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (19/19),True
Study_25,Site 1846,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (29/29),True
Study_25,Site 1816,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (33/33),True
Study_25,Site 1795,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (78/78),True
Study_25,Site 1791,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (37/37),True
Study_25,Site 1772,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (42/42),True
Study_25,Site 1771,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (25/25),True
Study_25,Site 1770,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (58/58),True
Study_25,Site 1747,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (74/74),True
Study_25,Site 1745,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (26/26),True
Study_25,Site 1744,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (50/50),True
Study_25,Site 1743,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (18/18),True
Study_25,Site 1740,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (272/272),True
Study_25,Site 1739,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (223/223),True
Study_25,Site 2202,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (107/107),True
Study_25,Site 2200,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (17/17),True
Study_25,Site 2199,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (31/31),True
Study_25,Site 2198,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (53/53),True
Study_25,Site 2197,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (29/29),True
Study_25,Site 2196,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (80/80),True
Study_25,Site 2194,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (195/195),True
Study_25,Site 2193,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (234/234),True
Study_25,Site 2192,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (105/105),True
Study_25,Site 2188,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (464/464),True
Study_25,Site 2184,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (26/26),True
Study_25,Site 2,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (34/34),True
Study_25,Site 1981,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (231/231),True
Study_25,Site 1960,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (143/143),True
Study_25,Site 1957,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (19/19),True
Study_25,Site 1951,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (111/111),True
Study_25,Site 2223,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (16/16),True
Study_25,Site 2222,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (76/76),True
Study_25,Site 2220,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (117/117),True
Study_25,Site 2219,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (224/224),True
Study_25,Site 2218,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (95/95),True
Study_25,Site 2217,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (25/25),True
Study_25,Site 2216,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (38/38),True
Study_25,Site 2215,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (32/32),True
Study_25,Site 2214,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (92/92),True
Study_25,Site 2213,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (55/55),True
Study_25,Site 2212,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (19/19),True
Study_25,Site 2209,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (39/39),True
Study_25,Site 2208,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (19/19),True
Study_25,Site 2207,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (30/30),True
Study_25,Site 2206,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (21/21),True
Study_25,Site 2241,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (41/41),True
Study_25,Site 2240,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (92/92),True
Study_25,Site 2239,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (19/19),True
Study_25,Site 2238,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (41/41),True
Study_25,Site 2237,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (54/54),True
Study_25,Site 2236,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (23/23),True
Study_25,Site 2233,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (82/82),True
Study_25,Site 2232,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (238/238),True
Study_25,Site 2231,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (54/54),True
Study_25,Site 2230,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (75/75),True
Study_25,Site 2229,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (36/36),True
Study_25,Site 2228,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (57/57),True
Study_25,Site 2227,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (20/20),True
Study_25,Site 2226,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (16/16),True
Study_25,Site 2225,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (269/270),True
